id,budget,company,country,director,genre,domestic_revenue_usd,name,rating,released,runtime,score,star,votes,writer,year,rank,total_revenue_usd,international_revenue_usd
6637,110000000,Mandeville Films,USA,Robert Schwentke,Action,66002193,Allegiant,PG-13,3/18/2016,120,5.7,Shailene Woodley,76550,Noah Oppenheim,2016,924,179246868,113244675
3762,78000000,Marvel Enterprises,USA,Mark Steven Johnson,Action,431881,Daredevil,PG-13,2/14/2003,103,5.3,Ben Affleck,185444,Mark Steven Johnson,2003,925,179179718,178747837
2501,80000000,Walt Disney Pictures,USA,Les Mayfield,Comedy,92977226,Flubber,PG,11/26/1997,93,5.2,Robin Williams,69813,Samuel W. Taylor,1997,935,177977226,85000000
3578,31000000,Beijing New Picture Film Co.,China,Yimou Zhang,Action,53710019,Hero,PG-13,8/27/2004,107,7.9,Jet Li,157335,Feng Li,2002,942,177395557,123685538
1416,42000000,Columbia Pictures Corporation,USA,Stephen Frears,Comedy,19507345,Hero,PG-13,10/2/1992,119,6.5,Dustin Hoffman,18627,Laura Ziskin,1992,942,177395557,157888212
5738,30000000,Endgame Entertainment,USA,Rian Johnson,Action,66486205,Looper,R,9/28/2012,113,7.4,Joseph Gordon-Levitt,461775,Rian Johnson,2012,952,176506819,110020614
3310,0,Claudie Ossard Productions,France,Jean-Pierre Jeunet,Comedy,33225499,Amélie,R,2/8/2002,122,8.4,Audrey Tautou,586883,Guillaume Laurant,2001,967,173924742,140699243
6424,35000000,Metro-Goldwyn-Mayer (MGM),USA,Ryan Coogler,Drama,109767581,Creed,PG-13,11/25/2015,133,7.6,Michael B. Jordan,182827,Ryan Coogler,2015,970,173567581,63800000
2204,14000000,Dimension Films,USA,Wes Craven,Horror,103046663,Scream,R,12/20/1996,111,7.2,Neve Campbell,238628,Kevin Williamson,1996,973,173046663,70000000
4868,25000000,Paramount Pictures,USA,Matt Reeves,Action,80048433,Cloverfield,PG-13,1/18/2008,85,7,Mike Vogel,319809,Drew Goddard,2008,978,172394180,92345747
2460,24000000,Dimension Films,USA,Wes Craven,Horror,101363301,Scream 2,R,12/12/1997,120,6.1,Neve Campbell,133216,Kevin Williamson,1997,979,172363301,71000000
2706,105000000,DreamWorks,USA,Eric Darnell,Animation,90757863,Antz,PG,10/2/1998,83,6.6,Woody Allen,131396,Todd Alcott,1998,981,171757863,81000000
5939,7980000,Cocktail Film,UK,Homi Adajania,Comedy,1027121,Cocktail,NOT RATED,7/13/2012,146,6.2,Saif Ali Khan,10931,Imtiaz Ali,2012,987,171504781,170477660
452,20000000,Touchstone Pictures,USA,Roger Donaldson,Comedy,78222753,Cocktail,R,7/29/1988,104,5.8,Tom Cruise,65825,Heywood Gould,1988,987,171504781,93282028
2428,90000000,Warner Bros.,USA,Robert Zemeckis,Drama,100920329,Contact,PG,7/11/1997,150,7.4,Jodie Foster,217655,James V. Hart,1997,990,171120329,70200000
4633,20000000,Columbia Pictures,USA,Greg Mottola,Comedy,121463226,Superbad,R,8/17/2007,113,7.6,Michael Cera,450691,Seth Rogen,2007,991,170812526,49349300
5660,80000000,Columbia Pictures,USA,Frank Coraci,Comedy,80360843,Zookeeper,PG,7/8/2011,100,5.2,Kevin James,48201,Nick Bakay,2011,998,169852759,89491916
5343,100000000,Twentieth Century Fox Film Corporation,USA,Tony Scott,Action,81562942,Unstoppable,PG-13,11/12/2010,98,6.8,Denzel Washington,160551,Mark Bomback,2010,1009,167805466,86242524
4004,155000000,Warner Bros.,Germany,Oliver Stone,Action,34297191,Alexander,R,11/24/2004,175,5.5,Colin Farrell,146107,Oliver Stone,2004,1014,167298192,133001001
2211,44000000,Astoria Films,USA,Barry Levinson,Crime,49100000,Sleepers,R,10/18/1996,147,7.6,Robert De Niro,163662,Lorenzo Carcaterra,1996,1017,165615285,116515285
5517,27000000,Relativity Media,USA,Neil Burger,Mystery,79249455,Limitless,PG-13,3/18/2011,105,7.4,Bradley Cooper,454361,Leslie Dixon,2011,1048,161849455,82600000
3132,40000000,Dimension Films,USA,Wes Craven,Horror,89138076,Scream 3,R,2/4/2000,116,5.5,David Arquette,105236,Kevin Williamson,2000,1049,161834276,72696200
5762,31000000,Paramount Pictures,USA,Robert Zemeckis,Drama,93772375,Flight,R,11/2/2012,138,7.3,Denzel Washington,280858,John Gatins,2012,1050,161772375,68000000
2925,90000000,Icon Entertainment International,USA,Brian Helgeland,Action,81526121,Payback,R,2/5/1999,100,7.1,Mel Gibson,117618,Donald E. Westlake,1999,1051,161626121,80100000
6217,65000000,3 Arts Entertainment,USA,Angelina Jolie,Biography,115637895,Unbroken,PG-13,12/25/2014,137,7.2,Jack O'Connell,117590,Joel Coen,2014,1053,161459297,45821402
4705,60000000,DreamWorks,USA,Brian Robbins,Comedy,95673607,Norbit,PG-13,2/9/2007,100,4,Eddie Murphy,56668,Eddie Murphy,2007,1066,159814490,64140883
4862,35000000,Columbia Pictures,USA,Robert Luketic,Crime,81159365,21,PG-13,3/28/2008,123,6.8,Jim Sturgess,201705,Peter Steinfeld,2008,1067,159808370,78649005
2701,50000000,TriStar Pictures,USA,Chris Columbus,Comedy,91137662,Stepmom,PG-13,12/25/1998,124,6.7,Julia Roberts,50401,Gigi Levangie,1998,1068,159710793,68573131
2281,80000000,Davis Entertainment,USA,Rob Cohen,Action,33023469,Daylight,PG-13,12/6/1996,114,5.8,Sylvester Stallone,56630,Leslie Bohem,1996,1072,159212469,126189000
1327,14400000,Warner Bros.,USA,Clint Eastwood,Drama,101157447,Unforgiven,R,8/7/1992,131,8.2,Clint Eastwood,304536,David Webb Peoples,1992,1074,159157447,58000000
6439,50100000,Kramer & Sigman Films,USA,Glenn Ficarra,Comedy,53862963,Focus,R,2/27/2015,105,6.6,Will Smith,171771,Glenn Ficarra,2015,1077,158762963,104900000
6457,58000000,Columbia Pictures,USA,Rob Letterman,Adventure,80080379,Goosebumps,PG,10/16/2015,103,6.3,Jack Black,59906,Darren Lemke,2015,1079,158260952,78180573
4455,70000000,DreamWorks,USA,Bill Condon,Drama,103365956,Dreamgirls,PG-13,12/25/2006,130,6.5,Beyoncé Knowles,60034,Tom Eyen,2006,1100,155430335,52064379
3111,25000000,Miramax,UK,Lasse Hallström,Drama,71509363,Chocolat,PG-13,1/19/2001,121,7.3,Juliette Binoche,158788,Joanne Harris,2000,1123,152699946,81190583
635,0,Caroline Productions,France,Claire Denis,Drama,2317091,Chocolat,PG-13,1989-05,105,7.4,Isaach De Bankolé,2217,Claire Denis,1988,1123,152699946,150382855
1132,75000000,Imagine Films Entertainment,USA,Ron Howard,Action,77868585,Backdraft,R,5/24/1991,137,6.7,Kurt Russell,61711,Gregory Widen,1991,1124,152368585,74500000
2274,32000000,Touchstone Pictures,USA,Jon Turteltaub,Drama,104636382,Phenomenon,PG,7/3/1996,123,6.4,John Travolta,66920,Gerald Di Pego,1996,1128,152036382,47400000
2006,50000000,Paramount Pictures,USA,Frank Marshall,Action,81022101,Congo,PG-13,6/9/1995,109,5.1,Laura Linney,36705,Michael Crichton,1995,1129,152022101,71000000
451,18000000,American Entertainment Partners II L.P.,USA,Penny Marshall,Comedy,114968774,Big,PG,6/3/1988,104,7.3,Tom Hanks,164257,Gary Ross,1988,1131,151927281,36958507
3857,87000000,Universal Pictures,USA,Gary Ross,Drama,120277854,Seabiscuit,PG-13,7/25/2003,140,7.3,Tobey Maguire,59979,Laura Hillenbrand,2003,1154,148336445,28058591
1355,0,Universal Pictures,USA,Brian Levant,Comedy,57114049,Beethoven,PG,4/3/1992,87,5.6,Charles Grodin,54142,John Hughes,1992,1164,147214049,90100000
3360,102000000,Jonathan Krane Group,USA,Dominic Sena,Action,69772969,Swordfish,R,6/8/2001,99,6.5,John Travolta,161863,Skip Woods,2001,1165,147080413,77307444
3817,40000000,Columbia Pictures Corporation,USA,Mathieu Kassovitz,Horror,59694580,Gothika,R,11/21/2003,98,5.8,Halle Berry,94370,Sebastian Gutierrez,2003,1195,141591324,81896744
2272,55000000,Hollywood Pictures,USA,Alan Parker,Biography,50047179,Evita,PG,1/10/1997,135,6.3,Madonna,30484,Tim Rice,1996,1203,141047179,91000000
6624,12000000,The Weinstein Company,UK,Garth Davis,Biography,51694854,Lion,PG-13,1/6/2017,118,8.1,Dev Patel,133709,Saroo Brierley,2016,1210,140312928,88618074
1666,0,Canal+,France,Jon Amiel,Drama,50081992,Sommersby,PG-13,2/5/1993,114,6.1,Richard Gere,16471,Daniel Vigne,1993,1211,140081992,90000000
4275,17500000,The Weinstein Company,USA,Cory Edwards,Animation,51386611,Hoodwinked!,PG,1/13/2006,80,6.5,Anne Hathaway,48853,Cory Edwards,2005,1213,139998200,88611589
2446,50000000,Twentieth Century Fox Film Corporation,USA,Don Bluth,Animation,58406347,Anastasia,G,11/21/1997,94,7.1,Meg Ryan,94409,Susan Gauthier,1997,1214,139804348,81398001
5174,42000000,Universal Pictures,USA,Larry Charles,Comedy,60054530,Brüno,R,7/10/2009,81,5.8,Sacha Baron Cohen,125840,Sacha Baron Cohen,2009,1218,138805831,78751301
6,6000000,Hemdale,UK,Oliver Stone,Drama,138530565,Platoon,R,2/6/1987,120,8.1,Charlie Sheen,317585,Oliver Stone,1986,1220,138545632,15067
4624,70000000,Paramount Pictures,UK,Matthew Vaughn,Adventure,38634938,Stardust,PG-13,8/10/2007,127,7.7,Charlie Cox,224119,Jane Goldman,2007,1227,137515140,98880202
2463,45000000,Cinema Line Film Corporation,USA,Luis Llosa,Action,65885767,Anaconda,PG-13,4/11/1997,89,4.7,Jon Voight,79593,Hans Bauer,1997,1232,136885767,71000000
6224,65000000,Marcy Media,USA,Will Gluck,Comedy,85911262,Annie,PG,12/19/2014,118,5.3,Quvenzhané Wallis,28204,Will Gluck,2014,1233,136853506,50942244
5560,60000000,Warner Bros.,USA,Steven Soderbergh,Drama,75658097,Contagion,PG-13,9/9/2011,106,6.6,Matt Damon,189798,Scott Z. Burns,2011,1239,136515867,60857770
5594,30000000,Dark Castle Entertainment,UK,Jaume Collet-Serra,Action,63686397,Unknown,PG-13,2/18/2011,113,6.9,Liam Neeson,221649,Oliver Butcher,2011,1245,135710029,72023632
4591,3700000,Rick Lashbrook Films,USA,Simon Brand,Crime,144397,Unknown,NOT RATED,8/31/2007,85,6.5,Jim Caviezel,27012,Matthew Waynee,2006,1245,135710029,135565632
4430,25000000,Paramount Pictures,France,Alejandro González Iñárritu,Drama,34302837,Babel,R,11/10/2006,143,7.5,Brad Pitt,257380,Guillermo Arriaga,2006,1247,135330182,101027345
4654,25000000,Dimension Films,USA,Mikael Håfström,Horror,71985628,1408,PG-13,6/22/2007,104,6.8,John Cusack,226504,Matt Greenberg,2007,1264,132963417,60977789
4305,85000000,Columbia Pictures Corporation,USA,Nora Ephron,Comedy,62252415,Bewitched,PG-13,6/24/2005,102,4.8,Nicole Kidman,61436,Nora Ephron,2005,1277,131426169,69173754
4,18500000,Twentieth Century Fox Film Corporation,USA,James Cameron,Action,85160248,Aliens,R,7/18/1986,137,8.4,Sigourney Weaver,540152,James Cameron,1986,1278,131366610,46206362
2650,45000000,Amen Ra Films,USA,Stephen Norrington,Action,70087718,Blade,R,8/21/1998,120,7.1,Wesley Snipes,206719,David S. Goyer,1998,1279,131183530,61095812
1378,40000000,Paramount Pictures,USA,Reginald Hudlin,Comedy,70100000,Boomerang,R,7/1/1992,117,5.4,Eddie Murphy,21723,Eddie Murphy,1992,1281,131052444,60952444
4637,30000000,Universal Pictures,UK,Joe Wright,Drama,50927067,Atonement,R,1/11/2008,123,7.8,Keira Knightley,207447,Ian McEwan,2007,1282,131016624,80089557
1816,70000000,Columbia Pictures Corporation,USA,Mike Nichols,Drama,65012000,Wolf,R,6/17/1994,125,6.2,Jack Nicholson,46095,Jim Harrison,1994,1283,131002597,65990597
4217,70000000,DreamWorks,France,Steven Spielberg,Crime,47403685,Munich,R,1/6/2006,164,7.6,Eric Bana,186355,Tony Kushner,2005,1284,130982129,83578444
6462,150000000,Warner Bros.,USA,Joe Wright,Adventure,35088320,Pan,PG,10/9/2015,111,5.8,Levi Miller,49650,Jason Fuchs,2015,1305,128388320,93300000
6221,40000000,Gulfstream Pictures,USA,Frank Coraci,Comedy,46294610,Blended,PG-13,5/23/2014,117,6.5,Adam Sandler,96218,Ivan Menchell,2014,1311,127994610,81700000
6413,55000000,Working Title Films,UK,Baltasar Kormákur,Action,43482270,Everest,PG-13,9/25/2015,121,7.1,Jason Clarke,160640,William Nicholson,2015,1312,127990128,84507858
5331,40000000,Twentieth Century Fox Film Corporation,USA,Nimród Antal,Action,52000688,Predators,R,7/9/2010,107,6.4,Adrien Brody,182863,Alex Litvak,2010,1321,127233108,75232420
5793,12000000,Twentieth Century Fox Film Corporation,USA,Josh Trank,Sci-Fi,64575175,Chronicle,PG-13,2/3/2012,89,7.1,Dane DeHaan,216523,Max Landis,2012,1323,126636097,62060922
688,31000000,Imagine Entertainment,USA,Ron Howard,Comedy,100047830,Parenthood,PG-13,8/2/1989,124,7,Steve Martin,37913,Lowell Ganz,1989,1325,126297830,26250000
5074,60000000,Focus Features,USA,Henry Selick,Animation,75286229,Coraline,PG,2/6/2009,100,7.7,Dakota Fanning,161158,Henry Selick,2009,1344,124596837,49310608
4048,40000000,Universal Pictures,USA,Taylor Hackford,Biography,75331600,Ray,PG-13,10/29/2004,152,7.7,Jamie Foxx,118242,Taylor Hackford,2004,1346,123971376,48639776
2447,90000000,Twentieth Century Fox Film Corporation,USA,Mick Jackson,Action,49323468,Volcano,PG-13,4/25/1997,104,5.4,Tommy Lee Jones,62450,Jerome Armstrong,1997,1358,122823468,73500000
5108,80000000,Touchstone Pictures,USA,Jonathan Mostow,Action,38577772,Surrogates,PG-13,9/25/2009,89,6.3,Bruce Willis,157149,Michael Ferris,2009,1362,122444772,83867000
5157,60000000,Warner Bros.,USA,Clint Eastwood,Biography,37491364,Invictus,PG-13,12/11/2009,134,7.4,Morgan Freeman,132427,Anthony Peckham,2009,1363,122426792,84935428
2502,38000000,DreamWorks,USA,Gore Verbinski,Comedy,61917389,Mousehunt,PG,12/19/1997,98,6.4,Nathan Lane,44226,Adam Rifkin,1997,1364,122417389,60500000
5943,46000000,Alcon Entertainment,USA,Denis Villeneuve,Crime,61002302,Prisoners,R,9/20/2013,153,8.1,Hugh Jackman,449489,Aaron Guzikowski,2013,1366,122126687,61124385
3717,0,Melampo Cinematografica,Italy,Roberto Benigni,Comedy,3684305,Pinocchio,G,12/25/2002,108,4.2,Roberto Benigni,6772,Roberto Benigni,2002,1370,121892045,118207740
4409,40000000,Icon Entertainment International,USA,Mel Gibson,Action,50866635,Apocalypto,R,12/8/2006,139,7.8,Gerardo Taracena,252584,Mel Gibson,2006,1378,120673227,69806592
2257,0,Turner Pictures (I),USA,Nora Ephron,Comedy,95318203,Michael,PG,12/25/1996,105,5.7,John Travolta,36410,Peter Dexter,1996,1392,119718203,24400000
6632,85000000,GK Films,UK,Robert Zemeckis,Action,40069087,Allied,R,11/23/2016,124,7.1,Brad Pitt,94624,Steven Knight,2016,1396,119520023,79450936
4270,130000000,Paramount Pictures,UK,Breck Eisner,Action,68671925,Sahara,PG-13,4/8/2005,124,6,Matthew McConaughey,81514,Clive Cussler,2005,1400,119240351,50568426
3535,50000000,Fox 2000 Pictures,USA,Adrian Lyne,Drama,52801000,Unfaithful,R,5/10/2002,124,6.7,Richard Gere,67756,Claude Chabrol,2002,1402,119137784,66336784
1636,15000000,Northern Lights Entertainment,USA,Rod Daniel,Comedy,53354166,Beethoven's 2nd,PG,12/17/1993,89,4.8,Charles Grodin,20989,John Hughes,1993,1411,118243066,64888900
4665,20000000,DreamWorks,USA,D.J. Caruso,Drama,80209692,Disturbia,PG-13,4/13/2007,105,6.9,Shia LaBeouf,196330,Christopher Landon,2007,1413,118114220,37904528
3825,60000000,Paramount Pictures,USA,John Woo,Action,53790451,Paycheck,PG-13,12/25/2003,119,6.3,Ben Affleck,93707,Philip K. Dick,2003,1429,117248958,63458507
1575,40000000,Paramount Pictures,USA,Phillip Noyce,Drama,36300000,Sliver,R,5/21/1993,107,4.9,Sharon Stone,24457,Ira Levin,1993,1439,116300000,80000000
1992,52000000,Universal Pictures,France,Martin Scorsese,Crime,42438300,Casino,R,11/22/1995,178,8.2,Robert De Niro,367532,Nicholas Pileggi,1995,1441,116112375,73674075
3990,27000000,Columbia Pictures,USA,Mike Nichols,Drama,33987757,Closer,R,12/3/2004,104,7.3,Natalie Portman,177735,Patrick Marber,2004,1450,115505027,81517270
3545,46000000,Alcon Entertainment,USA,Christopher Nolan,Drama,67355513,Insomnia,R,5/24/2002,118,7.2,Al Pacino,235773,Hillary Seitz,2002,1475,113758770,46403257
2546,0,Norsk Film,Norway,Erik Skjoldbjærg,Crime,221173,Insomnia,NOT RATED,5/29/1998,96,7.3,Stellan Skarsgård,10989,Nikolaj Frobenius,1997,1475,113758770,113537597
4900,55000000,Imagine Entertainment,USA,Clint Eastwood,Biography,35739802,Changeling,R,10/31/2008,141,7.8,Angelina Jolie,209863,J. Michael Straczynski,2008,1477,113398237,77658435
2012,35000000,Metro-Goldwyn-Mayer (MGM),USA,Roger Donaldson,Action,60074103,Species,R,7/7/1995,108,5.8,Natasha Henstridge,64667,Dennis Feldman,1995,1478,113374103,53300000
2241,40000000,Castle Rock Entertainment,USA,Andrew Bergman,Comedy,33109743,Striptease,R,6/28/1996,115,4.3,Demi Moore,36876,Carl Hiaasen,1996,1479,113309743,80200000
5538,50000000,Columbia Pictures,USA,Bennett Miller,Biography,75605492,Moneyball,PG-13,9/23/2011,133,7.6,Brad Pitt,302465,Steven Zaillian,2011,1510,110206216,34600724
4008,12000000,Fox Searchlight Pictures,USA,Alexander Payne,Comedy,71503593,Sideways,R,1/21/2005,126,7.5,Paul Giamatti,158415,Rex Pickett,2004,1515,109706931,38203338
2860,0,Cracking the Earth Films Inc.,India,Deepa Mehta,Drama,528972,Earth,UNRATED,7/7/1999,110,7.8,Aamir Khan,6310,Deepa Mehta,1998,1522,108976456,108447484
5676,30000000,Universal Pictures,USA,Alister Grierson,Adventure,23070045,Sanctum,R,2/4/2011,108,5.9,Rhys Wakefield,49065,John Garvin,2011,1526,108609310,85539265
1828,60000000,Universal Pictures,USA,Ivan Reitman,Comedy,36763355,Junior,PG-13,11/23/1994,109,4.6,Arnold Schwarzenegger,56919,Kevin Wade,1994,1529,108431355,71668000
4084,100000000,Touchstone Pictures,USA,Joe Johnston,Action,67286731,Hidalgo,PG-13,3/5/2004,136,6.7,Viggo Mortensen,70672,John Fusco,2004,1535,108040622,40753891
3137,46000000,Paramount Pictures,Germany,John Singleton,Action,70334258,Shaft,R,6/16/2000,99,5.9,Samuel L. Jackson,61511,Ernest Tidyman,2000,1540,107626125,37291867
6436,31000000,BenderSpink,USA,John Francis Daley,Adventure,58884188,Vacation,R,7/29/2015,99,6.1,Ed Helms,77487,Jonathan Goldstein,2015,1547,107228221,48344033
5410,50000000,Warner Bros.,USA,Clint Eastwood,Drama,32746941,Hereafter,PG-13,10/22/2010,129,6.5,Matt Damon,83345,Peter Morgan,2010,1553,106956330,74209389
1798,31000000,Egg Pictures,USA,Michael Apted,Drama,33683817,Nell,PG-13,12/23/1994,112,6.5,Jodie Foster,23973,Mark Handley,1994,1554,106683817,73000000
6652,30000000,Quad Productions,France,Eric Summer,Animation,12760985,Leap!,PG,8/25/2017,89,6.8,Elle Fanning,9517,Eric Summer,2016,1563,106127278,93366293
1377,35000000,Universal Pictures,USA,Phil Alden Robinson,Comedy,51433000,Sneakers,PG-13,9/11/1992,126,7.1,Robert Redford,46109,Phil Alden Robinson,1992,1570,105232691,53799691
6498,30000000,Little Stranger,USA,Jason Moore,Comedy,87044645,Sisters,R,12/18/2015,118,6,Amy Poehler,52137,Paula Pell,2015,1574,105011053,17966408
3962,1200000,Evolution Entertainment,USA,James Wan,Horror,56000369,Saw,R,10/29/2004,103,7.7,Cary Elwes,322727,Leigh Whannell,2004,1591,103911669,47911300
6282,5000000,Universal Pictures,Japan,Stiles White,Horror,50856010,Ouija,PG-13,10/24/2014,89,4.5,Olivia Cooke,39099,Juliet Snowden,2014,1594,103687316,52831306
6244,100000000,Alcon Entertainment,UK,Wally Pfister,Drama,23022309,Transcendence,PG-13,4/18/2014,119,6.3,Johnny Depp,189106,Jack Paglen,2014,1605,103039258,80016949
6441,49000000,Columbia Pictures,South Africa,Neill Blomkamp,Action,31569268,Chappie,R,3/6/2015,120,6.9,Sharlto Copley,194639,Neill Blomkamp,2015,1613,102811889,71242621
5068,23600000,Columbia Pictures,USA,Ruben Fleischer,Adventure,75590286,Zombieland,R,10/2/2009,88,7.7,Jesse Eisenberg,419201,Rhett Reese,2009,1616,102392080,26801794
6450,60000000,Fox 2000 Pictures,USA,David O. Russell,Biography,56451232,Joy,PG-13,12/25/2015,124,6.6,Jennifer Lawrence,102242,David O. Russell,2015,1637,101134059,44682827
4106,55000000,Touchstone Pictures,USA,Jay Russell,Action,74541707,Ladder 49,PG-13,10/1/2004,115,6.5,Joaquin Phoenix,50406,Lewis Colick,2004,1644,100572044,26030337
2901,80000000,Imagine Entertainment,USA,Ted Demme,Comedy,63844974,Life,R,4/16/1999,108,6.7,Eddie Murphy,36302,Robert Ramsey,1999,1645,100541806,36696832
6333,20000000,Gary Sanchez Productions,USA,Ben Falcone,Comedy,84525432,Tammy,R,7/2/2014,97,4.9,Melissa McCarthy,40108,Melissa McCarthy,2014,1648,100375432,15850000
5934,2000000,Sobras International Pictures,USA,Nicolás López,Action,40179,Aftershock,R,6/12/2014,89,4.8,Eli Roth,9333,Nicolás López,2012,1650,100297508,100257329
6081,12000000,The Weinstein Company,UK,Stephen Frears,Biography,37707719,Philomena,PG-13,11/27/2013,98,7.6,Judi Dench,82660,Steve Coogan,2013,1654,100129872,62422153
5290,1500000,Alliance Films,USA,James Wan,Horror,54009150,Insidious,PG-13,4/1/2011,103,6.8,Patrick Wilson,226632,Leigh Whannell,2010,1661,99557032,45547882
3965,66000000,Revolution Studios,USA,Guillermo del Toro,Action,59623958,Hellboy,PG-13,4/2/2004,122,6.8,Ron Perlman,261530,Guillermo del Toro,2004,1664,99378985,39755027
6406,20000000,Participant Media,USA,Tom McCarthy,Crime,45055776,Spotlight,R,11/20/2015,128,8.1,Mark Ruffalo,287421,Josh Singer,2015,1674,98690254,53634478
2908,55000000,Universal Pictures,USA,Frank Oz,Comedy,66384775,Bowfinger,PG-13,8/13/1999,97,6.4,Steve Martin,59541,Steve Martin,1999,1676,98625775,32241000
3980,6500000,Bob Yari Productions,USA,Paul Haggis,Crime,54580300,Crash,R,5/6/2005,112,7.8,Don Cheadle,379156,Paul Haggis,2004,1680,98410061,43829761
226,15000000,Amercent Films,USA,John McTiernan,Action,59735548,Predator,R,6/12/1987,107,7.8,Arnold Schwarzenegger,313213,Jim Thomas,1987,1681,98399956,38664408
3377,80000000,Columbia Pictures Corporation,USA,Ivan Reitman,Comedy,38345494,Evolution,PG-13,6/8/2001,101,6.1,David Duchovny,106732,Don Jakoby,2001,1682,98376292,60030798
6028,38000000,Entertainment One,USA,David Twohy,Action,42025135,Riddick,R,9/6/2013,119,6.4,Vin Diesel,134609,David Twohy,2013,1683,98337295,56312160
5400,75000000,Lionsgate,USA,Robert Luketic,Action,47059963,Killers,PG-13,6/4/2010,100,5.4,Katherine Heigl,77029,Bob DeRosa,2010,1686,98159963,51100000
5558,40000000,Universal Pictures,USA,Greg Mottola,Adventure,37412945,Paul,R,3/18/2011,104,7,Simon Pegg,205426,Simon Pegg,2011,1689,97984015,60571070
6031,40000000,Warner Bros.,USA,Brian Helgeland,Biography,95001343,42,PG-13,4/12/2013,128,7.5,Chadwick Boseman,71006,Brian Helgeland,2013,1700,97470701,2469358
5533,40000000,Dimension Films,USA,Wes Craven,Horror,38180928,Scream 4,R,4/15/2011,111,6.2,Neve Campbell,110371,Kevin Williamson,2011,1702,97231420,59050492
4216,72000000,Universal Pictures,USA,Sam Mendes,Action,62658220,Jarhead,R,11/4/2005,125,7,Jake Gyllenhaal,152251,William Broyles Jr.,2005,1703,97076152,34417932
5970,38000000,Exclusive Media Group,UK,Ron Howard,Action,26947624,Rush,R,9/27/2013,123,8.1,Daniel Brühl,349811,Peter Morgan,2013,1705,96983009,70035385
1163,17000000,Metro-Goldwyn-Mayer (MGM),USA,Lili Fini Zanuck,Action,7241350,Rush,R,1/17/1992,120,6.7,Jason Patric,6699,Kim Wozencraft,1991,1705,96983009,89741659
5831,25000000,Universal Pictures,USA,Baltasar Kormákur,Action,66528000,Contraband,R,1/13/2012,109,6.5,Mark Wahlberg,106160,Aaron Guzikowski,2012,1719,96262212,29734212
385,5000000,Golan-Globus Productions,USA,Peter R. Hunt,Action,6075793,Assassination,PG-13,1/9/1987,88,5.1,Charles Bronson,2255,Richard Sale,1987,1723,96119773,90043980
3760,22000000,Lakeshore Entertainment,USA,Len Wiseman,Action,51970690,Underworld,R,9/19/2003,121,7,Kate Beckinsale,225226,Kevin Grevioux,2003,1733,95708457,43737767
4626,61000000,Paramount Pictures,USA,Antoine Fuqua,Action,47003582,Shooter,R,3/23/2007,124,7.2,Mark Wahlberg,273032,Jonathan Lemkin,2007,1734,95696996,48693414
5696,40000000,Warner Bros.,USA,Jason Winer,Comedy,33035397,Arthur,PG-13,4/8/2011,110,5.7,Russell Brand,47103,Peter Baynham,2011,1736,95461682,62426285
6514,35000000,Fox 2000 Pictures,USA,Gil Kenan,Horror,47425125,Poltergeist,PG-13,5/22/2015,93,4.9,Sam Rockwell,47376,David Lindsay-Abaire,2015,1737,95437994,48012869
6395,95000000,Allison Shearmur Productions,USA,Kenneth Branagh,Drama,201151353,Cinderella,PG,3/13/2015,105,7,Lily James,121576,Chris Weitz,2015,1741,95126535,-106024818
547,0,Metro-Goldwyn-Mayer (MGM),USA,Bob Swaim,Drama,15855828,Masquerade,R,3/11/1988,100,6,Rob Lowe,2628,Dick Wolf,1988,1752,94268432,78412604
4272,50000000,Warner Bros.,USA,Stephen Gaghan,Drama,50824620,Syriana,R,12/9/2005,128,7,George Clooney,114811,Stephen Gaghan,2005,1760,93974620,43150000
3982,0,Constantin Film,Germany,Oliver Hirschbiegel,Biography,5509040,Downfall,R,4/8/2005,156,8.3,Bruno Ganz,272105,Bernd Eichinger,2004,1790,92181574,86672534
4636,0,New Line Cinema,USA,Gregory Hoblit,Crime,39015018,Fracture,R,4/20/2007,113,7.2,Anthony Hopkins,152773,Daniel Pyne,2007,1793,92011561,52996543
5071,19000000,New Line Cinema,USA,Marcus Nispel,Horror,65002019,Friday the 13th,R,2/13/2009,97,5.6,Jared Padalecki,80586,Damian Shannon,2009,1804,91509154,26507135
252,0,Hawn / Sylbert Movie Company,USA,Garry Marshall,Comedy,26713187,Overboard,PG,12/16/1987,106,6.8,Goldie Hawn,40429,Leslie Dixon,1987,1807,91244913,64531726
2962,80000000,Walt Disney Pictures,USA,James Algar,Animation,60655420,Fantasia 2000,G,6/16/2000,100,7.2,James Levine,29666,Eric Goldberg,1999,1813,90874570,30219150
3130,48000000,Twentieth Century Fox Film Corporation,USA,Harold Ramis,Comedy,37879996,Bedazzled,PG-13,10/20/2000,93,6,Brendan Fraser,86122,Peter Cook,2000,1825,90383208,52503212
3767,30000000,Columbia Pictures Corporation,USA,James Mangold,Mystery,52159536,Identity,R,4/25/2003,90,7.3,John Cusack,192146,Michael Cooney,2003,1828,90259536,38100000
5329,55000000,Screen Gems,USA,Steve Antin,Drama,39440655,Burlesque,PG-13,11/24/2010,119,6.4,Cher,65689,Steve Antin,2010,1832,89519773,50079118
2951,29000000,Metro-Goldwyn-Mayer (MGM),USA,Rupert Wainwright,Horror,50046268,Stigmata,R,9/10/1999,103,6.2,Patricia Arquette,57128,Tom Lazarus,1999,1835,89446268,39400000
